elapsed_time,adjusted_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z
0.586,0.046070874458129796,13.061523000000001,0,1,1966.0,399.0,-818.0
0.62,0.046070874458129796,13.061523000000001,0,1,1966.0,399.0,-818.0
0.632,0.3256584195873231,13.061523000000001,0,0,1966.0,399.0,-818.0
0.633,0.3256584195873231,13.061523000000001,0,0,1966.0,399.0,-818.0
0.654,0.3256584195873231,13.061523000000001,0,1,1954.0,425.0,-842.0
0.676,0.05169229306572319,13.061523000000001,0,1,1954.0,425.0,-842.0
0.72,0.34095745592209736,13.061523000000001,0,1,1954.0,425.0,-842.0
0.721,0.34095745592209736,13.061523000000001,0,1,1954.0,425.0,-842.0
0.733,0.34095745592209736,13.061523000000001,0,1,1954.0,425.0,-842.0
0.766,0.34095745592209736,13.061523000000001,0,1,1918.0,418.0,-814.0
0.767,0.233201867198122,13.061523000000001,0,1,1918.0,418.0,-814.0
0.768,0.1773712874101834,13.061523000000001,0,1,1918.0,418.0,-814.0
0.808,0.1773712874101834,13.061523000000001,0,0,1918.0,418.0,-814.0
0.811,0.1835017576134157,13.061523000000001,0,0,1918.0,418.0,-814.0
0.842,0.1835017576134157,13.061523000000001,0,0,1913.0,475.0,-804.0
0.855,0.1835017576134157,13.061523000000001,0,1,1913.0,475.0,-804.0
0.856,-0.023564251977189393,13.061523000000001,0,1,1913.0,475.0,-804.0
0.917,-0.023564251977189393,13.061523000000001,0,1,1913.0,475.0,-804.0
0.918,0.0018862196062499892,13.061523000000001,0,1,1913.0,475.0,-804.0
0.92,0.0018862196062499892,13.061523000000001,0,1,1913.0,475.0,-804.0
0.946,0.12195101287611619,13.061523000000001,0,0,1913.0,475.0,-804.0
0.991,0.03528227068787859,13.061523000000001,0,0,1913.0,475.0,-804.0
0.992,0.03528227068787859,13.061523000000001,0,0,1889.0,478.0,-404.0
1.029,0.03528227068787859,13.061523000000001,0,0,1860.0,525.0,-553.0
1.033,0.03528227068787859,13.061523000000001,0,0,1860.0,525.0,-553.0
1.037,0.03528227068787859,13.061523000000001,0,1,1860.0,525.0,-553.0
1.038,0.03764562044102769,13.061523000000001,0,1,1860.0,525.0,-553.0
1.081,0.014775325905397901,13.061523000000001,0,1,1860.0,525.0,-553.0
1.108,0.014775325905397901,13.061523000000001,0,1,1860.0,525.0,-553.0
1.126,0.0838307606301843,13.061523000000001,0,1,1860.0,525.0,-553.0
1.127,0.0838307606301843,13.061523000000001,0,1,1860.0,525.0,-553.0
1.142,0.0838307606301843,13.061523000000001,0,1,1860.0,607.0,-624.0
1.17,0.0838307606301843,13.061523000000001,0,1,1860.0,607.0,-624.0
1.171,0.1178132279588371,13.061523000000001,0,1,1860.0,607.0,-624.0
1.172,0.1178132279588371,13.061523000000001,0,1,1860.0,607.0,-624.0
1.216,0.0914827570926233,13.061523000000001,0,0,1860.0,607.0,-624.0
1.217,0.0914827570926233,13.061523000000001,0,0,1860.0,607.0,-624.0
1.221,0.0914827570926233,13.061523000000001,0,0,1860.0,607.0,-624.0
1.254,0.0914827570926233,13.061523000000001,0,0,1833.0,623.0,-683.0
1.261,-0.017185889199206217,13.061523000000001,0,0,1833.0,623.0,-683.0
1.262,-0.017185889199206217,13.061523000000001,0,1,1833.0,623.0,-683.0
1.306,-0.022964010092897308,13.061523000000001,0,1,1833.0,623.0,-683.0
1.307,-0.022964010092897308,13.061523000000001,0,1,1833.0,623.0,-683.0
1.308,-0.022964010092897308,13.061523000000001,0,1,1833.0,623.0,-683.0
1.329,-0.022964010092897308,13.061523000000001,0,0,1786.0,688.0,-720.0
1.332,-0.022964010092897308,13.061523000000001,0,1,1786.0,688.0,-720.0
1.351,-0.0607977789705626,13.061523000000001,0,1,1786.0,688.0,-720.0
1.352,-0.0607977789705626,13.061523000000001,0,1,1786.0,688.0,-720.0
1.396,0.1457363919087219,13.061523000000001,0,1,1786.0,688.0,-720.0
1.407,0.1457363919087219,13.061523000000001,0,1,1786.0,688.0,-720.0
1.441,0.0438534423530066,13.061523000000001,0,1,1767.0,772.0,-762.0
1.485,0.1257296005071722,13.061523000000001,0,1,1767.0,772.0,-762.0
1.486,0.0961209264869938,13.061523000000001,0,1,1767.0,772.0,-762.0
1.52,0.0961209264869938,13.061523000000001,0,1,1767.0,772.0,-762.0
1.531,0.0961209264869938,13.061523000000001,0,1,1767.0,772.0,-762.0
1.532,0.0961209264869938,13.061523000000001,0,1,1767.0,772.0,-762.0
1.533,-0.0002727753329518079,13.061523000000001,0,1,1767.0,772.0,-762.0
1.555,-0.0002727753329518079,13.061523000000001,0,1,1723.0,850.0,-840.0
1.576,-0.0002727753329518079,13.061523000000001,0,1,1723.0,850.0,-840.0
1.577,-0.0002727753329518079,13.061523000000001,0,1,1723.0,850.0,-840.0
1.578,0.2644118913305269,13.061523000000001,0,1,1723.0,850.0,-840.0
1.621,0.3004877657310361,13.061523000000001,0,1,1723.0,850.0,-840.0
1.633,0.3004877657310361,13.061523000000001,0,1,1723.0,850.0,-840.0
1.666,0.3004877657310361,24.536133000000007,1,1,1723.0,850.0,-840.0
1.667,0.2797990314507033,24.536133000000007,0,1,1676.0,934.0,-934.0
1.707,0.2797990314507033,24.536133000000007,0,1,1676.0,934.0,-934.0
1.711,0.2797990314507033,28.381348000000003,1,1,1676.0,934.0,-934.0
1.712,0.1954799952317479,28.381348000000003,0,1,1676.0,934.0,-934.0
1.756,0.1954799952317479,34.667968999999985,1,1,1676.0,934.0,-934.0
1.757,0.2832565280249826,34.667968999999985,0,1,1676.0,934.0,-934.0
1.8,0.2832565280249826,34.667968999999985,0,1,1676.0,934.0,-934.0
1.801,0.2832565280249826,34.667968999999985,0,1,1676.0,934.0,-934.0
1.802,0.125225212394899,34.667968999999985,0,1,1676.0,934.0,-934.0
1.816,0.125225212394899,34.667968999999985,0,0,1643.0,980.0,-1049.0
1.82,0.125225212394899,34.667968999999985,0,0,1643.0,980.0,-1049.0
1.846,0.1604354886275044,34.667968999999985,0,0,1643.0,980.0,-1049.0
1.847,0.1604354886275044,34.667968999999985,0,0,1643.0,980.0,-1049.0
1.891,0.3920139158752667,34.667968999999985,0,0,1643.0,980.0,-1049.0
1.93,0.3920139158752667,34.667968999999985,0,0,1601.0,1031.0,-1112.0
1.933,0.3920139158752667,34.667968999999985,0,0,1601.0,1031.0,-1112.0
1.976,0.3852013045392333,34.667968999999985,0,0,1601.0,1031.0,-1112.0
1.977,0.3852013045392333,34.667968999999985,0,0,1601.0,1031.0,-1112.0
1.981,0.26722079676014987,34.667968999999985,0,0,1601.0,1031.0,-1112.0
1.982,0.26722079676014987,34.667968999999985,0,0,1601.0,1031.0,-1112.0
2.004,0.26722079676014987,34.667968999999985,0,0,1560.0,1075.0,-1203.0
2.007,0.26722079676014987,34.667968999999985,0,0,1560.0,1075.0,-1203.0
2.026,0.2334694496850098,34.667968999999985,0,0,1560.0,1075.0,-1203.0
2.041,0.2334694496850098,34.667968999999985,0,0,1541.0,1156.0,-1282.0
2.071,0.2334694496850098,34.667968999999985,0,0,1541.0,1156.0,-1282.0
2.072,0.2737479145741806,34.667968999999985,0,0,1541.0,1156.0,-1282.0
2.115,0.2737479145741806,34.667968999999985,0,0,1541.0,1156.0,-1282.0
2.12,0.2737479145741806,34.667968999999985,0,0,1541.0,1156.0,-1282.0
2.154,0.2737479145741806,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.161,0.4951213877989407,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.162,0.5923615635959825,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.205,0.5923615635959825,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.206,0.4285439740959216,34.667968999999985,0,0,1528.0,1219.0,-1400.0
