elapsed_time,movement_counter,adjusted_acceleration,max_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z,ball_distance_traveled,movement_time,speed
14.942,102,0.176980386443282,0.176980386443282,34.667968999999985,0,0,1338.0,1150.0,-1830.0,0.008,0.113,0.6894
14.986,102,0.17654907781202178,0.176980386443282,34.667968999999985,0,0,1338.0,1150.0,-1830.0,0.0,0.113,0.6894
15.02,102,0.17654907781202178,0.176980386443282,34.667968999999985,0,0,1338.0,1150.0,-1830.0,0.0,0.113,0.6894
15.031,102,0.174799726551413,0.176980386443282,34.667968999999985,0,0,1338.0,1150.0,-1830.0,0.0,0.113,0.6894
15.032,102,0.1750744324528477,0.176980386443282,34.667968999999985,0,0,1338.0,1150.0,-1830.0,0.0,0.113,0.6894
15.055,103,0.1750744324528477,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.034,0.113,1.0832
15.075,103,0.1750744324528477,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.0,0.113,1.0832
15.076,103,0.1750744324528477,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.0,0.113,1.0832
15.12,103,0.1758437674405853,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.0,0.113,1.0832
15.121,103,0.1758437674405853,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.0,0.113,1.0832
15.123,103,0.1760185009830873,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.0,0.113,1.0832
15.133,103,0.1760185009830873,0.1760185009830873,34.667968999999985,0,0,1325.0,1181.0,-1827.0,0.0,0.113,1.0832
15.204,104,0.1760185009830873,0.1769717782356302,34.667968999999985,0,0,1325.0,1178.0,-1836.0,0.003,0.149,0.0725
15.207,104,0.1760185009830873,0.1769717782356302,34.667968999999985,0,0,1325.0,1178.0,-1836.0,0.0,0.149,0.0725
15.21,104,0.1760185009830873,0.1769717782356302,34.667968999999985,0,0,1325.0,1178.0,-1836.0,0.0,0.149,0.0725
15.241,104,0.1760185009830873,0.1769717782356302,34.667968999999985,0,0,1309.0,1194.0,-1829.0,0.023,0.037,0.0725
15.256,104,0.1755608382459866,0.1769717782356302,34.667968999999985,0,0,1309.0,1194.0,-1829.0,0.0,0.037,0.0725
15.257,104,0.1755608382459866,0.1769717782356302,34.667968999999985,0,0,1309.0,1194.0,-1829.0,0.0,0.037,0.0725
15.32,104,0.1755608382459866,0.1769717782356302,34.667968999999985,0,0,1309.0,1194.0,-1829.0,0.0,0.037,0.0725
15.346,104,0.1769717782356302,0.1769717782356302,34.667968999999985,0,0,1309.0,1194.0,-1829.0,0.0,0.037,0.0725
15.347,104,0.176823400993585,0.1769717782356302,34.667968999999985,0,0,1309.0,1194.0,-1829.0,0.0,0.037,0.0725
15.43,105,0.176823400993585,0.176823400993585,34.667968999999985,0,0,1311.0,1204.0,-1831.0,0.01,0.189,0.5257
15.47,105,0.176823400993585,0.176823400993585,34.667968999999985,0,0,1311.0,1204.0,-1831.0,0.0,0.189,0.5257
15.508,105,0.176823400993585,0.176823400993585,34.667968999999985,0,0,1311.0,1204.0,-1831.0,0.0,0.189,0.5257
15.581,105,0.176823400993585,0.176823400993585,34.667968999999985,0,0,1311.0,1204.0,-1831.0,0.0,0.189,0.5257
15.582,105,0.1743962137552475,0.176823400993585,34.667968999999985,0,0,1311.0,1204.0,-1831.0,0.0,0.189,0.5257
15.617,106,0.1743962137552475,0.3788392692404732,34.667968999999985,0,0,1315.0,1210.0,-1836.0,0.007,0.187,0.1348
15.62,106,0.1743962137552475,0.3788392692404732,34.667968999999985,0,0,1315.0,1210.0,-1836.0,0.0,0.187,0.1348
15.654,106,0.1743962137552475,0.3788392692404732,34.667968999999985,0,0,1338.0,1223.0,-1839.0,0.026,0.037,0.1348
15.655,106,0.1743962137552475,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.022,0.001,0.1348
15.66,106,0.1743962137552475,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.661,106,0.3788392692404732,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.662,106,0.3788392692404732,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.705,106,0.08933670051668169,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.706,106,0.08933670051668169,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.707,106,0.08933670051668169,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.733,106,0.08933670051668169,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.75,106,-0.08716264127746531,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.751,106,0.06769753016019049,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.795,106,0.06769753016019049,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.796,106,0.2311697281249239,0.3788392692404732,34.667968999999985,0,0,1326.0,1241.0,-1837.0,0.0,0.001,0.1348
15.804,107,0.2311697281249239,0.2311697281249239,34.667968999999985,0,0,1310.0,1254.0,-1819.0,0.021,0.149,1.3283
15.808,107,0.2311697281249239,0.2311697281249239,34.667968999999985,0,0,1310.0,1254.0,-1819.0,0.0,0.149,1.3283
15.84,107,0.2311697281249239,0.2311697281249239,34.667968999999985,0,0,1310.0,1254.0,-1819.0,0.0,0.149,1.3283
15.841,107,0.2311697281249239,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.043,0.037,1.3283
15.885,107,0.0549868748553861,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.0,0.037,1.3283
15.886,107,0.0549868748553861,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.0,0.037,1.3283
15.887,107,0.1758683653225273,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.0,0.037,1.3283
15.92,107,0.1758683653225273,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.0,0.037,1.3283
15.93,107,0.1758683653225273,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.0,0.037,1.3283
15.931,107,0.1448834117968992,0.2311697281249239,34.667968999999985,0,0,1330.0,1292.0,-1823.0,0.0,0.037,1.3283
15.954,108,0.1448834117968992,0.7241345609635801,34.667968999999985,0,0,1311.0,1306.0,-1849.0,0.024,0.113,1.608
15.975,108,0.1448834117968992,0.7241345609635801,34.667968999999985,0,0,1311.0,1306.0,-1849.0,0.0,0.113,1.608
15.976,108,0.7241345609635801,0.7241345609635801,34.667968999999985,0,0,1311.0,1306.0,-1849.0,0.0,0.113,1.608
16.02,108,0.7241345609635801,0.7241345609635801,34.667968999999985,0,1,1311.0,1306.0,-1849.0,0.0,0.113,1.608
16.029,108,0.7241345609635801,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.067,0.075,1.608
16.033,108,0.7241345609635801,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.0,0.075,1.608
16.065,108,0.7241345609635801,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.0,0.075,1.608
16.108,108,0.7241345609635801,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.0,0.075,1.608
16.11,108,0.2231039508673987,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.0,0.075,1.608
16.111,108,0.2231039508673987,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.0,0.075,1.608
16.112,108,0.2335493488886917,0.7241345609635801,34.667968999999985,0,1,1341.0,1366.0,-1825.0,0.0,0.075,1.608
16.142,109,0.2335493488886917,0.2335493488886917,34.667968999999985,0,1,1329.0,1375.0,-1836.0,0.015,0.113,1.5702
16.2,109,0.2335493488886917,0.2335493488886917,34.667968999999985,0,1,1329.0,1375.0,-1836.0,0.0,0.113,1.5702
16.201,109,0.1389171972448301,0.2335493488886917,34.667968999999985,0,1,1329.0,1375.0,-1836.0,0.0,0.113,1.5702
16.202,109,0.1389171972448301,0.2335493488886917,34.667968999999985,0,1,1329.0,1375.0,-1836.0,0.0,0.113,1.5702
16.22,109,0.1389171972448301,0.2335493488886917,34.667968999999985,0,1,1329.0,1375.0,-1836.0,0.0,0.113,1.5702
16.246,109,0.0960934927108332,0.2335493488886917,34.667968999999985,0,0,1329.0,1375.0,-1836.0,0.0,0.113,1.5702
16.291,109,0.1281677657443649,0.2335493488886917,34.667968999999985,0,0,1329.0,1375.0,-1836.0,0.0,0.113,1.5702
16.292,110,0.1281677657443649,0.2041711358589804,34.667968999999985,0,0,1349.0,1378.0,-1801.0,0.02,0.15,0.48
16.333,110,0.1281677657443649,0.2041711358589804,34.667968999999985,0,1,1349.0,1378.0,-1801.0,0.0,0.15,0.48
16.337,110,0.2041711358589804,0.2041711358589804,34.667968999999985,0,1,1349.0,1378.0,-1801.0,0.0,0.15,0.48
16.338,110,0.2041711358589804,0.2041711358589804,34.667968999999985,0,1,1349.0,1378.0,-1801.0,0.0,0.15,0.48
16.366,110,0.2041711358589804,0.2041711358589804,34.667968999999985,0,1,1406.0,1386.0,-1786.0,0.058,0.074,0.48
16.381,110,0.1689312440069903,0.2041711358589804,34.667968999999985,0,1,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.408,110,0.1689312440069903,0.2041711358589804,34.667968999999985,0,1,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.471,110,0.1557111642311799,0.2041711358589804,34.667968999999985,0,1,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.472,110,0.1929121463600716,0.2041711358589804,34.667968999999985,0,0,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.472,110,0.1929121463600716,0.2041711358589804,34.667968999999985,0,0,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.515,110,0.1929121463600716,0.2041711358589804,34.667968999999985,0,0,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.516,110,0.1684187164609132,0.2041711358589804,34.667968999999985,0,0,1406.0,1386.0,-1786.0,0.0,0.074,0.48
16.517,111,0.1684187164609132,0.2237380792074464,34.667968999999985,0,0,1404.0,1402.0,-1786.0,0.016,0.151,1.184
16.52,111,0.1684187164609132,0.2237380792074464,34.667968999999985,0,0,1404.0,1402.0,-1786.0,0.0,0.151,1.184
16.554,111,0.1684187164609132,0.2237380792074464,34.667968999999985,0,0,1378.0,1410.0,-1804.0,0.027,0.037,1.184
16.561,111,0.17749097640977318,0.2237380792074464,34.667968999999985,0,0,1378.0,1410.0,-1804.0,0.0,0.037,1.184
16.562,111,0.17749097640977318,0.2237380792074464,34.667968999999985,0,0,1378.0,1410.0,-1804.0,0.0,0.037,1.184
16.619,111,0.2237380792074464,0.2237380792074464,34.667968999999985,0,0,1378.0,1410.0,-1804.0,0.0,0.037,1.184
16.629,112,0.2237380792074464,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.03,0.075,1.8321
16.632,112,0.2237380792074464,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.65,112,0.2237380792074464,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.651,112,0.2043491963152404,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.652,112,0.2043491963152404,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.696,112,0.2043491963152404,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.697,112,0.2544198250697381,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.707,112,0.2544198250697381,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.741,112,0.2164969625858011,0.2544198250697381,34.667968999999985,0,0,1349.0,1416.0,-1826.0,0.0,0.075,1.8321
16.742,113,0.2164969625858011,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.029,0.113,0.9239
16.786,113,0.1524127541764394,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.787,113,0.1524127541764394,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.821,113,0.1524127541764394,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.83,113,0.1524127541764394,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.834,113,0.1561302798719686,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.876,113,0.1828250400854337,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.877,113,0.1828250400854337,0.2164969625858011,34.667968999999985,0,0,1324.0,1430.0,-1843.0,0.0,0.113,0.9239
16.892,114,0.1828250400854337,0.1911647358017699,34.667968999999985,0,0,1310.0,1423.0,-1857.0,0.016,0.15,0.384
16.921,114,0.1665277178859557,0.1911647358017699,34.667968999999985,0,0,1310.0,1423.0,-1857.0,0.0,0.15,0.384
16.922,114,0.1665277178859557,0.1911647358017699,34.667968999999985,0,1,1310.0,1423.0,-1857.0,0.0,0.15,0.384
16.929,114,0.1665277178859557,0.1911647358017699,34.667968999999985,0,1,1310.0,1428.0,-1849.0,0.005,0.037,0.384
16.933,114,0.1665277178859557,0.1911647358017699,34.667968999999985,0,1,1310.0,1428.0,-1849.0,0.0,0.037,0.384
16.966,114,0.1911647358017699,0.1911647358017699,34.667968999999985,0,1,1310.0,1428.0,-1849.0,0.0,0.037,0.384
17.008,114,0.1911647358017699,0.1911647358017699,34.667968999999985,0,1,1310.0,1428.0,-1849.0,0.0,0.037,0.384
17.011,114,0.1911647358017699,0.1911647358017699,34.667968999999985,0,1,1310.0,1428.0,-1849.0,0.0,0.037,0.384
17.012,114,0.18829726188509288,0.1911647358017699,34.667968999999985,0,1,1310.0,1428.0,-1849.0,0.0,0.037,0.384
17.041,115,0.18829726188509288,0.18829726188509288,34.667968999999985,0,1,1312.0,1434.0,-1851.0,0.006,0.112,0.2658
17.056,115,0.1763896339509887,0.18829726188509288,34.667968999999985,0,1,1312.0,1434.0,-1851.0,0.0,0.112,0.2658
17.1,115,0.1763896339509887,0.18829726188509288,34.667968999999985,0,1,1312.0,1434.0,-1851.0,0.0,0.112,0.2658
17.101,115,0.1776382224556903,0.18829726188509288,34.667968999999985,0,0,1312.0,1434.0,-1851.0,0.0,0.112,0.2658
17.12,115,0.1776382224556903,0.18829726188509288,34.667968999999985,0,0,1312.0,1434.0,-1851.0,0.0,0.112,0.2658
17.154,116,0.1776382224556903,0.1833336848207281,34.667968999999985,0,0,1315.0,1416.0,-1854.0,0.018,0.113,0.5735
17.229,116,0.1776382224556903,0.1833336848207281,34.667968999999985,0,0,1322.0,1388.0,-1854.0,0.029,0.075,0.5735
17.233,116,0.1776382224556903,0.1833336848207281,34.667968999999985,0,0,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.236,116,0.1833336848207281,0.1833336848207281,34.667968999999985,0,0,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.237,116,0.1833336848207281,0.1833336848207281,34.667968999999985,0,1,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.308,116,0.1833336848207281,0.1833336848207281,34.667968999999985,0,1,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.325,116,0.18187388036360058,0.1833336848207281,34.667968999999985,0,1,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.326,116,0.18187388036360058,0.1833336848207281,34.667968999999985,0,1,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.327,116,0.1800294074643467,0.1833336848207281,34.667968999999985,0,1,1322.0,1388.0,-1854.0,0.0,0.075,0.5735
17.341,117,0.1800294074643467,0.1828690166349603,34.667968999999985,0,1,1304.0,1385.0,-1877.0,0.018,0.112,0.9048
17.371,117,0.1800294074643467,0.1828690166349603,34.667968999999985,0,1,1304.0,1385.0,-1877.0,0.0,0.112,0.9048
17.372,117,0.1828690166349603,0.1828690166349603,34.667968999999985,0,1,1304.0,1385.0,-1877.0,0.0,0.112,0.9048
17.42,117,0.1828690166349603,0.1828690166349603,34.667968999999985,0,1,1304.0,1385.0,-1877.0,0.0,0.112,0.9048
17.454,118,0.1828690166349603,0.1828690166349603,34.667968999999985,0,1,1307.0,1357.0,-1895.0,0.028,0.113,0.892
17.529,118,0.1828690166349603,0.1828690166349603,34.667968999999985,0,0,1335.0,1343.0,-1866.0,0.031,0.075,0.892
17.533,118,0.1828690166349603,0.1828690166349603,34.667968999999985,0,0,1335.0,1343.0,-1866.0,0.0,0.075,0.892
17.595,118,0.1828690166349603,0.1828690166349603,34.667968999999985,0,0,1335.0,1343.0,-1866.0,0.0,0.075,0.892
17.608,118,0.1828690166349603,0.1828690166349603,34.667968999999985,0,0,1335.0,1343.0,-1866.0,0.0,0.075,0.892
17.642,119,0.1828690166349603,0.1837451044849825,34.667968999999985,0,0,1376.0,1361.0,-1832.0,0.045,0.113,1.4553
17.685,119,0.1828690166349603,0.1837451044849825,34.667968999999985,0,0,1376.0,1361.0,-1832.0,0.0,0.113,1.4553
17.686,119,0.1837451044849825,0.1837451044849825,34.667968999999985,0,0,1376.0,1361.0,-1832.0,0.0,0.113,1.4553
17.687,119,0.1837451044849825,0.1837451044849825,34.667968999999985,0,0,1376.0,1361.0,-1832.0,0.0,0.113,1.4553
17.72,119,0.1837451044849825,0.1837451044849825,34.667968999999985,0,0,1376.0,1361.0,-1832.0,0.0,0.113,1.4553
17.754,120,0.1837451044849825,0.1837451044849825,34.667968999999985,0,0,1395.0,1339.0,-1797.0,0.029,0.112,0.9321
17.833,120,0.1837451044849825,0.1837451044849825,34.667968999999985,0,0,1395.0,1339.0,-1797.0,0.0,0.112,0.9321
17.866,121,0.1799917626434913,0.1915790412587211,34.667968999999985,0,0,1415.0,1352.0,-1832.0,0.024,0.112,0.7714
17.867,121,0.1915790412587211,0.1915790412587211,34.667968999999985,0,0,1415.0,1352.0,-1832.0,0.0,0.112,0.7714
17.908,121,0.1915790412587211,0.1915790412587211,34.667968999999985,0,0,1415.0,1352.0,-1832.0,0.0,0.112,0.7714
17.91,121,0.1915790412587211,0.1915790412587211,34.667968999999985,0,0,1415.0,1352.0,-1832.0,0.0,0.112,0.7714
17.911,121,0.1750654357336012,0.1915790412587211,34.667968999999985,0,0,1415.0,1352.0,-1832.0,0.0,0.112,0.7714
17.941,121,0.1750654357336012,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.056,0.075,0.7714
17.956,121,0.1750654357336012,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.0,0.075,0.7714
17.957,121,0.1808526549159164,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.0,0.075,0.7714
18.0,121,0.1808526549159164,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.0,0.075,0.7714
18.02,121,0.1808526549159164,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.0,0.075,0.7714
18.046,121,0.171551583554227,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.0,0.075,0.7714
18.047,121,0.171551583554227,0.1915790412587211,34.667968999999985,0,0,1460.0,1385.0,-1846.0,0.0,0.075,0.7714
18.129,122,0.171551583554227,0.171551583554227,34.667968999999985,0,0,1428.0,1491.0,-1908.0,0.111,0.188,2.2859
18.13,122,0.171551583554227,0.171551583554227,34.667968999999985,0,0,1455.0,1362.0,-1958.0,0.132,0.001,2.2859
18.133,122,0.171551583554227,0.171551583554227,34.667968999999985,0,0,1455.0,1362.0,-1958.0,0.0,0.001,2.2859
18.18,122,0.1699201026265431,0.171551583554227,34.667968999999985,0,0,1455.0,1362.0,-1958.0,0.0,0.001,2.2859
18.181,122,0.1699201026265431,0.171551583554227,34.667968999999985,0,1,1455.0,1362.0,-1958.0,0.0,0.001,2.2859
18.182,122,0.1703083141101904,0.171551583554227,34.667968999999985,0,1,1455.0,1362.0,-1958.0,0.0,0.001,2.2859
18.225,122,0.1703083141101904,0.171551583554227,34.667968999999985,0,1,1455.0,1362.0,-1958.0,0.0,0.001,2.2859
18.226,122,0.1698005852359774,0.171551583554227,34.667968999999985,0,1,1455.0,1362.0,-1958.0,0.0,0.001,2.2859
18.242,123,0.1698005852359774,0.1698005852359774,34.667968999999985,0,1,1471.0,1344.0,-1934.0,0.024,0.112,4.9699
18.245,123,0.1698005852359774,0.1698005852359774,34.667968999999985,0,1,1471.0,1344.0,-1934.0,0.0,0.112,4.9699
18.32,123,0.1698005852359774,0.1698005852359774,34.667968999999985,0,1,1471.0,1344.0,-1934.0,0.0,0.112,4.9699
18.354,124,0.1698005852359774,0.1733554876279691,34.667968999999985,0,1,1466.0,1399.0,-1876.0,0.055,0.112,1.7679
18.361,124,0.1721972802474827,0.1733554876279691,34.667968999999985,0,1,1466.0,1399.0,-1876.0,0.0,0.112,1.7679
18.361,124,0.1721972802474827,0.1733554876279691,34.667968999999985,0,1,1466.0,1399.0,-1876.0,0.0,0.112,1.7679
18.362,124,0.1721972802474827,0.1733554876279691,34.667968999999985,0,1,1466.0,1399.0,-1876.0,0.0,0.112,1.7679
18.405,124,0.1733554876279691,0.1733554876279691,34.667968999999985,0,1,1466.0,1399.0,-1876.0,0.0,0.112,1.7679
18.429,124,0.1733554876279691,0.1733554876279691,34.667968999999985,0,1,1482.0,1423.0,-1841.0,0.029,0.075,1.7679
18.432,124,0.1733554876279691,0.1733554876279691,34.667968999999985,0,1,1482.0,1423.0,-1841.0,0.0,0.075,1.7679
18.542,125,0.1733554876279691,0.1835296632669874,34.667968999999985,0,1,1474.0,1428.0,-1825.0,0.009,0.113,0.7277
18.546,125,0.1733554876279691,0.1835296632669874,34.667968999999985,0,1,1474.0,1428.0,-1825.0,0.0,0.113,0.7277
18.62,125,0.1733554876279691,0.1835296632669874,34.667968999999985,0,1,1474.0,1428.0,-1825.0,0.0,0.113,0.7277
18.635,125,0.1733554876279691,0.1835296632669874,34.667968999999985,0,1,1474.0,1428.0,-1825.0,0.0,0.113,0.7277
18.636,125,0.1835296632669874,0.1835296632669874,34.667968999999985,0,1,1474.0,1428.0,-1825.0,0.0,0.113,0.7277
18.654,126,0.1835296632669874,0.1835296632669874,34.667968999999985,0,1,1471.0,1418.0,-1817.0,0.01,0.112,0.3214
18.721,126,0.1765854786295433,0.1835296632669874,34.667968999999985,0,1,1471.0,1418.0,-1817.0,0.0,0.112,0.3214
18.722,126,0.1765854786295433,0.1835296632669874,34.667968999999985,0,0,1471.0,1418.0,-1817.0,0.0,0.112,0.3214
18.729,126,0.1765854786295433,0.1835296632669874,34.667968999999985,0,0,1445.0,1365.0,-1809.0,0.059,0.075,0.3214
18.733,126,0.1765854786295433,0.1835296632669874,34.667968999999985,0,0,1445.0,1365.0,-1809.0,0.0,0.075,0.3214
18.808,126,0.1765854786295433,0.1835296632669874,34.667968999999985,0,0,1445.0,1365.0,-1809.0,0.0,0.075,0.3214
18.842,127,0.1765854786295433,0.1818722989564341,34.667968999999985,0,0,1437.0,1325.0,-1815.0,0.041,0.113,1.9149
18.9,127,0.1789432422619486,0.1818722989564341,34.667968999999985,0,0,1437.0,1325.0,-1815.0,0.0,0.113,1.9149
18.901,127,0.1789432422619486,0.1818722989564341,34.667968999999985,0,1,1437.0,1325.0,-1815.0,0.0,0.113,1.9149
18.902,127,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1437.0,1325.0,-1815.0,0.0,0.113,1.9149
18.92,127,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1437.0,1325.0,-1815.0,0.0,0.113,1.9149
18.945,127,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1437.0,1325.0,-1815.0,0.0,0.113,1.9149
18.946,127,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1437.0,1325.0,-1815.0,0.0,0.113,1.9149
18.954,128,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1437.0,1290.0,-1795.0,0.035,0.112,1.125
19.029,128,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1419.0,1306.0,-1771.0,0.024,0.075,1.125
19.033,128,0.1818722989564341,0.1818722989564341,34.667968999999985,0,1,1419.0,1306.0,-1771.0,0.0,0.075,1.125
