network_time,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp
146755073081344.0,0.675938304,0.769523712,-0.350879744,-0.03670016,0.00065536,-0.00589824,15.72864,-13.893632,1.31072,0.62168254,0.703803014,0.517872208,-0.053870376,7.316,8.964,7.154,0.0
146755391848448.0,0.675479552,0.769589248,-0.35127296,-0.03670016,0.00131072,-0.00589824,15.72864,-13.893632,1.31072,0.621683994,0.703803122,0.517870395,-0.053869607,7.316,8.964,7.154,0.0
146755577121941.0,0.675479552,0.769589248,-0.35127296,-0.03670016,0.00131072,-0.00589824,15.72864,-13.893632,1.31072,0.621683994,0.703803122,0.517870395,-0.053869607,7.315,8.965,7.153,0.0
146755710615552.0,0.675282944,0.769589248,-0.35094528,-0.03670016,0.00131072,-0.00589824,15.72864,-13.893632,1.31072,0.621684797,0.703803887,0.517868539,-0.053868187,7.315,8.965,7.153,0.0
146756029382656.0,0.675282944,0.769589248,-0.351469568,-0.03670016,0.00131072,-0.00589824,15.72864,-13.893632,1.31072,0.621686027,0.703804509,0.517866382,-0.053866581,7.315,8.965,7.153,0.0
146756216101105.0,0.675282944,0.769589248,-0.351469568,-0.03670016,0.00131072,-0.00589824,15.72864,-13.893632,1.31072,0.621686027,0.703804509,0.517866382,-0.053866581,7.31,8.965,7.153,0.0
146756348149760.0,0.675610624,0.769523712,-0.351076352,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621686492,0.70380557,0.517864557,-0.053864919,7.31,8.965,7.153,0.0
146756666916864.0,0.675479552,0.769654784,-0.350748672,-0.03670016,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621686047,0.703804827,0.517866244,-0.053863546,7.31,8.965,7.153,0.0
146756855089183.0,0.675479552,0.769654784,-0.350748672,-0.03670016,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621686047,0.703804827,0.517866244,-0.053863546,7.31,8.964,7.152,0.0
146756985683968.0,0.675479552,0.769196032,-0.35028992,-0.0360448,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621684236,0.70380558,0.517867417,-0.053863308,7.31,8.964,7.152,0.0
146757304451072.0,0.675414016,0.769327104,-0.350552064,-0.0360448,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621684266,0.703805704,0.517866992,-0.053865455,7.31,8.964,7.152,0.0
146757494062193.0,0.675414016,0.769327104,-0.350552064,-0.0360448,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621684266,0.703805704,0.517866992,-0.053865455,7.31,8.965,7.151,0.0
146757623218176.0,0.675217408,0.768933888,-0.350486528,-0.0360448,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621682581,0.703806265,0.517868249,-0.053865483,7.31,8.965,7.151,0.0
146757941985280.0,0.67534848,0.76906496,-0.350748672,-0.0360448,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621680771,0.703806818,0.517869651,-0.053865671,7.31,8.965,7.151,0.0
146758133022433.0,0.67534848,0.76906496,-0.350748672,-0.0360448,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621680771,0.703806818,0.517869651,-0.053865671,7.312,8.969,7.151,0.0
146758260752384.0,0.675086336,0.769196032,-0.35094528,-0.0360448,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621678678,0.703807526,0.51787118,-0.053865849,7.312,8.969,7.151,0.0
146758579519488.0,0.675479552,0.769327104,-0.350420992,-0.03670016,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621678183,0.703806947,0.517872736,-0.053864186,7.312,8.969,7.151,0.0
146758772016125.0,0.675479552,0.769327104,-0.350420992,-0.03670016,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621678183,0.703806947,0.517872736,-0.053864186,7.309,8.967,7.15,0.0
146758898286592.0,0.675414016,0.769458176,-0.350224384,-0.03670016,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621678602,0.703805687,0.517874077,-0.053862926,7.309,8.967,7.15,0.0
146759217053696.0,0.675479552,0.76939264,-0.349896704,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621679494,0.703805715,0.517873291,-0.053859829,7.309,8.967,7.15,0.0
146759410988957.0,0.675479552,0.76939264,-0.349896704,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621679494,0.703805715,0.517873291,-0.053859829,7.308,8.968,7.149,0.0
146973467920856.0,0.675479552,0.76939264,-0.349896704,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621679494,0.703805715,0.517873291,-0.053859829,7.306,8.938,7.219,0.0
146973562765312.0,0.675872768,0.768999424,-0.350420992,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621716209,0.703785675,0.517838123,-0.054035739,7.306,8.938,7.219,0.0
146973881532416.0,0.675807232,0.768868352,-0.35094528,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621717922,0.703785596,0.517836241,-0.054035071,7.306,8.938,7.219,0.0
146974106893096.0,0.675807232,0.768868352,-0.35094528,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621717922,0.703785596,0.517836241,-0.054035071,7.3,8.94,7.22,0.0
146974200299520.0,0.675610624,0.768999424,-0.350552064,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621718649,0.703784597,0.517836627,-0.054036049,7.3,8.94,7.22,0.0
146974519066624.0,0.675479552,0.769261568,-0.35028992,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621719959,0.703783433,0.517836567,-0.054036711,7.3,8.94,7.22,0.0
146974745864206.0,0.675479552,0.769261568,-0.35028992,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621719959,0.703783433,0.517836567,-0.054036711,7.3,8.942,7.221,0.0
146974837833728.0,0.674955264,0.769196032,-0.350027776,-0.03670016,0.00065536,-0.00524288,16.646144,-14.286848,0.131072,0.621720356,0.703782342,0.517837738,-0.054035116,7.3,8.942,7.221,0.0
146975156600832.0,0.6750208,0.76906496,-0.350420992,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621722506,0.703782609,0.517834993,-0.05403322,7.3,8.942,7.221,0.0
146975475367936.0,0.675282944,0.769196032,-0.350355456,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621724031,0.703783132,0.517832629,-0.054031488,7.3,8.942,7.221,0.0
146975794135040.0,0.675545088,0.76939264,-0.350158848,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621725766,0.703783451,0.517830274,-0.054029955,7.3,8.942,7.221,0.0
146975384862072.0,0.675545088,0.76939264,-0.350158848,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621725766,0.703783451,0.517830274,-0.054029955,7.3,8.942,7.221,0.0
146976023833863.0,0.675545088,0.76939264,-0.350158848,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621725766,0.703783451,0.517830274,-0.054029955,7.294,8.941,7.223,0.0
146976112902144.0,0.67600384,0.769523712,-0.349896704,-0.03735552,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621729662,0.703780434,0.517829814,-0.054028847,7.294,8.941,7.223,0.0
146976431669248.0,0.675938304,0.76972032,-0.34963456,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621732213,0.703778577,0.517829199,-0.054029565,7.294,8.941,7.223,0.0
146976662804642.0,0.675938304,0.76972032,-0.34963456,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621732213,0.703778577,0.517829199,-0.054029565,7.297,8.939,7.225,0.0
146976750436352.0,0.675938304,0.769654784,-0.34996224,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621735356,0.703777973,0.51782637,-0.054028387,7.297,8.939,7.225,0.0
146977069203456.0,0.67600384,0.769261568,-0.35028992,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621737979,0.703777633,0.517823801,-0.054027238,7.297,8.939,7.225,0.0
146977301771644.0,0.67600384,0.769261568,-0.35028992,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621737979,0.703777633,0.517823801,-0.054027238,7.295,8.94,7.227,0.0
146977387970560.0,0.67600384,0.768933888,-0.350027776,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621739951,0.703777442,0.517821769,-0.054026516,7.295,8.94,7.227,0.0
146977706737664.0,0.67633152,0.768671744,-0.350879744,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621742144,0.703776963,0.517819825,-0.054026153,7.295,8.94,7.227,0.0
146977940753180.0,0.67633152,0.768671744,-0.350879744,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621742144,0.703776963,0.517819825,-0.054026153,7.29,8.936,7.229,0.0
146978025504768.0,0.676593664,0.768212992,-0.350748672,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621743046,0.703776922,0.517818779,-0.054026329,7.29,8.936,7.229,0.0
146978344271872.0,0.676528128,0.768278528,-0.351010816,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621743838,0.703775117,0.517820007,-0.054028937,7.29,8.936,7.229,0.0
146978579738666.0,0.676528128,0.768278528,-0.351010816,-0.03670016,0.00131072,-0.00524288,16.646144,-14.286848,0.131072,0.621743838,0.703775117,0.517820007,-0.054028937,7.289,8.935,7.231,0.0
146978663038976.0,0.67633152,0.768540672,-0.351666176,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621743028,0.70377512,0.517821093,-0.054027832,7.289,8.935,7.231,0.0
146978981806080.0,0.676200448,0.768540672,-0.351469568,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621742725,0.703775716,0.517820627,-0.05402803,7.289,8.935,7.231,0.0
146979218725932.0,0.676200448,0.768540672,-0.351469568,-0.03670016,0.00131072,-0.00589824,16.646144,-14.286848,0.131072,0.621742725,0.703775716,0.517820627,-0.05402803,7.289,8.934,7.233,0.0
146979300573184.0,0.676200448,0.768475136,-0.350879744,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621741299,0.703776378,0.517821627,-0.054026224,7.289,8.934,7.233,0.0
146979619340288.0,0.676200448,0.768344064,-0.350748672,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621740705,0.703776528,0.517822311,-0.054024561,7.289,8.934,7.233,0.0
146979857687529.0,0.676200448,0.768344064,-0.350748672,-0.03670016,0.00065536,-0.00589824,16.646144,-14.286848,0.131072,0.621740705,0.703776528,0.517822311,-0.054024561,7.292,8.933,7.235,0.0
146979938107392.0,0.676134912,0.768016384,-0.350683136,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621741622,0.703776393,0.517821356,-0.05402492,7.292,8.933,7.235,0.0
146980256874496.0,0.67600384,0.768147456,-0.34996224,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621742464,0.703776178,0.517820572,-0.054025532,7.292,8.933,7.235,0.0
146980496673606.0,0.67600384,0.768147456,-0.34996224,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621742464,0.703776178,0.517820572,-0.054025532,7.291,8.935,7.237,0.0
146980575641600.0,0.675741696,0.768278528,-0.34930688,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.62174438,0.703775479,0.517819179,-0.054025951,7.291,8.935,7.237,0.0
146980894408704.0,0.675872768,0.7684096,-0.34963456,-0.03670016,0.00065536,-0.00589824,16.384,-12.45184,0.393216,0.62174586,0.703774584,0.517818804,-0.054024139,7.291,8.935,7.237,0.0
146981135654752.0,0.675872768,0.7684096,-0.34963456,-0.03670016,0.00065536,-0.00589824,16.384,-12.45184,0.393216,0.62174586,0.703774584,0.517818804,-0.054024139,7.292,8.939,7.239,0.0
146981213175808.0,0.675872768,0.768671744,-0.349765632,-0.03670016,0.00065536,-0.00524288,16.384,-12.45184,0.393216,0.621746807,0.703772526,0.517820484,-0.054023973,7.292,8.939,7.239,0.0
146981531942912.0,0.676069376,0.768802816,-0.349765632,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621749204,0.703771872,0.517818518,-0.054023747,7.292,8.939,7.239,0.0
146981774617586.0,0.676069376,0.768802816,-0.349765632,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621749204,0.703771872,0.517818518,-0.054023747,7.291,8.942,7.241,0.0
146981850710016.0,0.676069376,0.768868352,-0.349765632,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621751554,0.703769738,0.517818437,-0.054025283,7.291,8.942,7.241,0.0
146982169477120.0,0.67567616,0.769261568,-0.350224384,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621753925,0.703767625,0.517818308,-0.054026749,7.291,8.942,7.241,0.0
146982413588661.0,0.67567616,0.769261568,-0.350224384,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621753925,0.703767625,0.517818308,-0.054026749,7.289,8.943,7.243,0.0
146982488244224.0,0.675741696,0.769654784,-0.350486528,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621755713,0.703766257,0.517817964,-0.054027301,7.289,8.943,7.243,0.0
146982807011328.0,0.675807232,0.769130496,-0.3506176,-0.03670016,0.00065536,-0.00524288,16.384,-12.45184,0.393216,0.62175593,0.703765296,0.517819182,-0.054025635,7.289,8.943,7.243,0.0
146983052580094.0,0.675807232,0.769130496,-0.3506176,-0.03670016,0.00065536,-0.00524288,16.384,-12.45184,0.393216,0.62175593,0.703765296,0.517819182,-0.054025635,7.288,8.945,7.244,0.0
146983125778432.0,0.675938304,0.768868352,-0.351141888,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621757254,0.703765523,0.517817375,-0.054024764,7.288,8.945,7.244,0.0
146983444545536.0,0.675938304,0.76873728,-0.35160064,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621757576,0.703764665,0.517818034,-0.054025898,7.288,8.945,7.244,0.0
146983691548513.0,0.675938304,0.76873728,-0.35160064,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621757576,0.703764665,0.517818034,-0.054025898,7.288,8.947,7.245,0.0
146983763312640.0,0.675741696,0.768606208,-0.350879744,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621757171,0.703764167,0.517819072,-0.054027099,7.288,8.947,7.245,0.0
146984082079744.0,0.675938304,0.768540672,-0.350552064,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621757852,0.70376455,0.517817783,-0.054026626,7.288,8.947,7.245,0.0
146984330519377.0,0.675938304,0.768540672,-0.350552064,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621757852,0.70376455,0.517817783,-0.054026626,7.289,8.945,7.245,0.0
146984400846848.0,0.675545088,0.768540672,-0.35094528,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621759021,0.703764511,0.517816448,-0.054026496,7.289,8.945,7.245,0.0
146984719613952.0,0.67567616,0.768475136,-0.350814208,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621759525,0.70376507,0.517815151,-0.054025853,7.289,8.945,7.245,0.0
146984969511076.0,0.67567616,0.768475136,-0.350814208,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621759525,0.70376507,0.517815151,-0.054025853,7.288,8.943,7.245,0.0
146985038381056.0,0.675741696,0.768802816,-0.350683136,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621760215,0.703765415,0.517813893,-0.054025449,7.288,8.943,7.245,0.0
146985357148160.0,0.67600384,0.768999424,-0.35094528,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.62176126,0.703765677,0.517812349,-0.054024822,7.288,8.943,7.245,0.0
146985608492495.0,0.67600384,0.768999424,-0.35094528,-0.03670016,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.62176126,0.703765677,0.517812349,-0.054024822,7.288,8.939,7.245,0.0
146985675915264.0,0.675872768,0.769130496,-0.3506176,-0.0360448,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621760197,0.703767678,0.517810817,-0.054025659,7.288,8.939,7.245,0.0
146985994682368.0,0.675872768,0.768999424,-0.350420992,-0.0360448,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621759644,0.703769519,0.517808918,-0.054026259,7.288,8.939,7.245,0.0
146986247456931.0,0.675872768,0.768999424,-0.350420992,-0.0360448,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621759644,0.703769519,0.517808918,-0.054026259,7.287,8.938,7.244,0.0
146986313449472.0,0.675610624,0.769196032,-0.350027776,-0.0360448,0.00131072,-0.00589824,16.384,-12.45184,0.393216,0.621759317,0.703771165,0.517806995,-0.054027015,7.287,8.938,7.244,0.0
146986632216576.0,0.675807232,0.768671744,-0.350093312,-0.0360448,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621759449,0.703771321,0.517806421,-0.054028976,7.287,8.938,7.244,0.0
146986886444123.0,0.675807232,0.768671744,-0.350093312,-0.0360448,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621759449,0.703771321,0.517806421,-0.054028976,7.288,8.939,7.244,0.0
146986950983680.0,0.675741696,0.768540672,-0.350093312,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621761161,0.703769632,0.517806523,-0.054030292,7.288,8.939,7.244,0.0
146987269750784.0,0.675414016,0.768540672,-0.350355456,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621762791,0.703767965,0.517806688,-0.054031654,7.288,8.939,7.244,0.0
146987525409969.0,0.675414016,0.768540672,-0.350355456,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621762791,0.703767965,0.517806688,-0.054031654,7.288,8.937,7.244,0.0
146987588517888.0,0.675807232,0.768671744,-0.350093312,-0.03670016,0.00131072,-0.00524288,16.384,-12.45184,0.393216,0.621763961,0.703766747,0.517806842,-0.05403259,7.288,8.937,7.244,0.0
146987907284992.0,0.67600384,0.76873728,-0.350355456,-0.03670016,0.00131072,-0.00589824,17.69472,-14.286848,0.917504,0.6217658,0.703766453,0.51780507,-0.054032235,7.288,8.937,7.244,0.0
146988164384833.0,0.67600384,0.76873728,-0.350355456,-0.03670016,0.00131072,-0.00589824,17.69472,-14.286848,0.917504,0.6217658,0.703766453,0.51780507,-0.054032235,7.288,8.932,7.243,0.0
146988226052096.0,0.676265984,0.769130496,-0.350027776,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621767182,0.703764883,0.517805392,-0.054033673,7.288,8.932,7.243,0.0
146988544819200.0,0.676200448,0.768868352,-0.350355456,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621769277,0.703762951,0.517805359,-0.054035073,7.288,8.932,7.243,0.0
146988803358578.0,0.676200448,0.768868352,-0.350355456,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621769277,0.703762951,0.517805359,-0.054035073,7.294,8.932,7.243,0.0
146988863586304.0,0.676200448,0.769523712,-0.350224384,-0.03670016,0.00131072,-0.00589824,17.69472,-14.286848,0.917504,0.621770896,0.703762666,0.517803814,-0.054034949,7.294,8.932,7.243,0.0
146989182353408.0,0.676265984,0.769982464,-0.350224384,-0.03670016,0.00131072,-0.00589824,17.69472,-14.286848,0.917504,0.621773002,0.703762415,0.517801705,-0.054034201,7.294,8.932,7.243,0.0
146989442344327.0,0.676265984,0.769982464,-0.350224384,-0.03670016,0.00131072,-0.00589824,17.69472,-14.286848,0.917504,0.621773002,0.703762415,0.517801705,-0.054034201,7.298,8.932,7.242,0.0
146989501120512.0,0.675938304,0.769785856,-0.350355456,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621775182,0.703760842,0.517801169,-0.05403474,7.298,8.932,7.242,0.0
146989819887616.0,0.675807232,0.769851392,-0.35028992,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621776998,0.703759564,0.517800689,-0.054035065,7.298,8.932,7.242,0.0
146990081315837.0,0.675807232,0.769851392,-0.35028992,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621776998,0.703759564,0.517800689,-0.054035065,7.298,8.93,7.241,0.0
146990138654720.0,0.675610624,0.769982464,-0.350420992,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621778904,0.703758339,0.517800055,-0.05403518,7.298,8.93,7.241,0.0
146990457421824.0,0.675807232,0.769523712,-0.350224384,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621780627,0.703757391,0.517799303,-0.054034915,7.298,8.93,7.241,0.0
146990720286651.0,0.675807232,0.769523712,-0.350224384,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621780627,0.703757391,0.517799303,-0.054034915,7.297,8.931,7.24,0.0
146990776188928.0,0.675610624,0.76906496,-0.350420992,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621782462,0.703756049,0.517798878,-0.054035358,7.297,8.931,7.24,0.0
146991094956032.0,0.675610624,0.768933888,-0.349896704,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621783747,0.703754911,0.517798814,-0.054035991,7.297,8.931,7.24,0.0
146991359276573.0,0.675610624,0.768933888,-0.349896704,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621783747,0.703754911,0.517798814,-0.054035991,7.293,8.928,7.24,0.0
146991413723136.0,0.675610624,0.769130496,-0.350224384,-0.03670016,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621785729,0.70375331,0.517798525,-0.054036817,7.293,8.928,7.24,0.0
146991732490240.0,0.675741696,0.769130496,-0.350683136,-0.0360448,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621785444,0.703753686,0.51779815,-0.054038783,7.293,8.928,7.24,0.0
146991998239121.0,0.675741696,0.769130496,-0.350683136,-0.0360448,0.00131072,-0.00524288,17.69472,-14.286848,0.917504,0.621785444,0.703753686,0.51779815,-0.054038783,7.291,8.926,7.24,0.0
